"annual_precip","clay","h20cap_pf2_0","land_elevation","occ","ph20","silt","terrain_slope","wet_index","X","Y","mg"
1199.6875,47,14,1517,15,58,21,1,105,34.8089032856045,0.602701719373571,218
1148.85083007812,46,14,1563,16,58,21,4,105,34.8297366189045,0.602701719373571,203
1166.30871582031,46,14,1662,17,58,21,6,93,34.8776532854944,0.602701719373571,258
1455.97692871094,47,14,1746,20,59,21,5,96,34.9214032854244,0.602701719373571,261
1128.66369628906,46,14,1535,14,58,21,4,103,34.8193199522545,0.600618386043571,209
1141.06262207031,46,14,1569,14,58,20,3,101,34.8276532855745,0.600618386043571,212
1520.05285644531,47,14,1773,22,60,21,3,95,34.9193199520944,0.598535052713571,254
1113.12817382812,45,14,1523,15,58,20,6,105,34.8172366189245,0.596451719383571,217
1133.38610839844,45,14,1623,16,58,22,5,93,34.8839032854844,0.596451719383571,266
1113.12817382812,45,14,1523,15,58,20,6,105,34.8109866189345,0.594368386053571,224
1422.87255859375,47,14,1768,21,59,21,3,93,34.9151532854344,0.594368386053571,254
1095.39807128906,46,14,1512,18,56,21,5,101,34.8172366189245,0.592285052723571,223
1102.92517089844,45,14,1587,16,58,22,3,93,34.8818199521544,0.592285052723571,282
1144.55981445312,46,14,1533,14,59,21,2,96,34.8380699522245,0.590201719393571,228
1116.41650390625,44,14,1569,14,58,21,5,94,34.8672366188445,0.590201719393571,256
1102.92517089844,45,14,1587,16,58,22,3,93,34.8818199521544,0.590201719393571,296
1102.92517089844,45,14,1587,16,58,22,3,93,34.8839032854844,0.588118386063571,292
1082.32336425781,47,14,1491,18,56,21,5,101,34.8089032856045,0.586035052733571,259
1121.92333984375,46,14,1548,14,58,21,5,104,34.8505699522045,0.586035052733571,255
1113.85119628906,45,14,1558,15,58,21,4,101,34.8568199521945,0.586035052733571,260
1058.10314941406,44,15,1452,15,56,22,2,100,34.7984866189545,0.581868386073571,318
1153.58288574219,47,14,1541,19,56,20,8,97,34.8193199522545,0.581868386073571,257
1168.02331542969,45,14,1563,14,59,20,6,95,34.8484866188745,0.581868386073571,244
1141.78686523438,44,14,1594,13,60,20,4,103,34.8568199521945,0.581868386073571,222
1065.21020507812,45,14,1476,17,57,21,4,99,34.8047366189445,0.579785052743571,211
1113.07287597656,44,14,1588,13,59,21,4,97,34.8755699521644,0.579785052743571,283
1058.10314941406,44,15,1452,15,56,22,2,100,34.7943199522945,0.577701719413571,288
1072.04992675781,42,15,1450,16,58,22,3,103,34.7901532856345,0.575618386083571,309
1233.37023925781,44,14,1571,17,58,21,4,93,34.8505699522045,0.575618386083571,257
1148.16857910156,43,14,1612,16,59,20,4,106,34.8672366188445,0.575618386083571,282
1253.93005371094,45,15,1599,18,58,19,7,91,34.8422366188845,0.571451719423571,245
1233.37023925781,44,14,1571,17,58,21,4,93,34.8464032855445,0.571451719423571,251
1082.24645996094,45,14,1481,15,58,20,2,100,34.8068199522745,0.569368386093571,214
1152.18981933594,47,14,1547,20,57,20,15,90,34.8255699522445,0.569368386093571,268
1092.44396972656,41,15,1461,16,58,22,2,105,34.7797366189845,0.565201719433571,225
1094.49597167969,41,15,1481,16,58,21,1,106,34.7859866189745,0.565201719433571,194
1092.44396972656,41,15,1461,16,58,22,2,105,34.7776532856545,0.563118386103571,225
1174.38610839844,45,15,1568,19,58,20,23,87,34.8339032855645,0.563118386103571,286
1245.68078613281,45,15,1675,19,58,20,10,89,34.8380699522245,0.563118386103571,270
1236.10412597656,44,14,1586,18,58,21,4,91,34.8568199521945,0.563118386103571,271
1092.44396972656,41,15,1461,16,58,22,2,105,34.7818199523145,0.561035052773571,195
1098.2431640625,44,14,1499,15,59,20,2,110,34.8068199522745,0.561035052773571,203
1121.69897460938,44,15,1524,16,59,21,4,94,34.8214032855845,0.561035052773571,215
1170.48999023438,45,14,1611,19,59,20,5,97,34.8630699521845,0.561035052773571,256
1082.64416503906,41,15,1486,13,58,21,4,101,34.8130699522645,0.558951719443571,195
1082.47094726562,40,14,1496,13,59,21,3,96,34.8234866189145,0.558951719443571,219
1263.49633789062,45,15,1689,21,57,21,17,90,34.8484866188745,0.556868386113571,228
1122.01843261719,42,15,1465,16,57,22,4,105,34.7922366189645,0.554785052783571,203
1114.92553710938,43,14,1478,16,57,21,3,106,34.7984866189545,0.554785052783571,228
1120.673828125,42,15,1448,15,57,22,1,106,34.7776532856545,0.552701719453571,212
1082.64416503906,41,15,1486,13,58,21,4,101,34.8130699522645,0.552701719453571,202
1160.84838867188,43,15,1473,16,58,21,4,103,34.7755699523245,0.550618386123571,183
1170.81530761719,45,15,1476,15,58,21,3,106,34.7901532856345,0.550618386123571,218
1147.39660644531,44,14,1465,14,57,22,4,106,34.7964032856245,0.550618386123571,250
1116.66516113281,43,14,1464,16,57,22,4,105,34.8089032856045,0.550618386123571,211
1146.62707519531,43,14,1442,15,58,22,5,105,34.7630699523445,0.548535052793571,236
1147.39660644531,44,14,1465,14,57,22,4,106,34.7964032856245,0.548535052793571,226
1195.73840332031,45,15,1659,29,58,21,25,80,34.8443199522145,0.548535052793571,320
1170.81530761719,45,15,1476,15,58,21,3,106,34.7880699523045,0.546451719463571,193
1147.39660644531,44,14,1465,14,57,22,4,106,34.8005699522845,0.546451719463571,238
1073.68469238281,41,14,1505,15,59,21,4,93,34.8297366189045,0.546451719463571,215
1073.68469238281,41,14,1505,15,59,21,4,93,34.8318199522345,0.546451719463571,229
1150.75476074219,43,14,1452,16,58,22,2,106,34.7672366190045,0.542285052803571,201
1210.06005859375,44,14,1492,16,58,21,0,114,34.7839032856445,0.542285052803571,188
1115.5087890625,46,15,1489,15,58,22,2,108,34.8109866189345,0.542285052803571,224
1129.63024902344,46,14,1552,19,58,22,8,86,34.8464032855445,0.542285052803571,332
1186.7578125,44,15,1484,17,58,21,3,107,34.7734866189945,0.540201719473571,183
1206.26159667969,45,14,1495,16,58,21,1,116,34.7880699523045,0.540201719473571,196
1079.76965332031,44,14,1505,16,58,21,3,92,34.8422366188845,0.540201719473571,309
1210.06005859375,44,14,1492,16,58,21,0,114,34.7797366189845,0.538118386143571,188
1185.32788085938,44,14,1490,15,58,21,2,112,34.7984866189545,0.538118386143571,205
1185.32788085938,44,14,1490,15,58,21,2,112,34.8005699522845,0.538118386143571,206
1115.5087890625,46,15,1489,15,58,22,2,108,34.8130699522645,0.538118386143571,230
1186.7578125,44,15,1484,17,58,21,3,107,34.7734866189945,0.536035052813571,179
1178.13562011719,46,14,1690,35,57,22,25,79,34.8526532855345,0.536035052813571,313
1178.13562011719,46,14,1690,35,57,22,25,79,34.8568199521945,0.536035052813571,333
1153.40490722656,43,15,1475,17,58,22,3,109,34.7672366190045,0.533951719483571,195
1193.87048339844,46,14,1498,16,57,22,1,111,34.7943199522945,0.533951719483571,204
1172.26794433594,48,14,1503,16,57,22,1,113,34.8089032856045,0.533951719483571,231
1060.74841308594,45,14,1509,15,59,21,3,96,34.8380699522245,0.533951719483571,257
1172.26794433594,48,14,1503,16,57,22,1,113,34.8068199522745,0.531868386153571,227
1101.40417480469,44,14,1486,17,59,21,4,107,34.8255699522445,0.531868386153571,292
1084.84948730469,45,14,1543,17,58,21,5,92,34.8443199522145,0.531868386153571,277
1176.04125976562,45,14,1480,16,57,21,2,112,34.7714032856645,0.527701719493571,201
1172.26794433594,48,14,1503,16,57,22,1,113,34.8047366189445,0.527701719493571,226
1147.58483886719,44,13,1496,16,60,21,2,108,34.8109866189345,0.525618386163571,205
1144.58654785156,45,15,1681,28,56,22,32,78,34.8693199521745,0.525618386163571,333
1205.421875,45,14,1481,16,57,22,1,107,34.7964032856245,0.523535052833571,256
1147.58483886719,44,13,1496,16,60,21,2,108,34.8151532855945,0.523535052833571,216
1080.18432617188,45,15,1530,20,57,22,21,90,34.8526532855345,0.523535052833571,278
1112.30944824219,45,15,1600,21,56,22,11,84,34.8672366188445,0.523535052833571,318
1189.49194335938,44,14,1478,14,58,22,4,108,34.7797366189845,0.521451719503571,198
1058.46545410156,45,14,1508,17,59,22,1,95,34.8464032855445,0.521451719503571,235
1058.46545410156,45,14,1508,17,59,22,1,95,34.8484866188745,0.521451719503571,241
1239.25317382812,43,15,1938,18,58,21,17,74,34.8859866188144,0.521451719503571,289
1153.806640625,42,14,1441,14,57,22,2,110,34.7443199523745,0.519368386173571,216
1058.46545410156,45,14,1508,17,59,22,1,95,34.8505699522045,0.519368386173571,248
1161.84423828125,43,14,1433,15,57,21,2,109,34.7422366190445,0.517285052843571,223
1182.07348632812,43,14,1450,14,56,22,3,106,34.7464032857045,0.517285052843571,207
1222.251953125,43,15,1483,13,56,22,2,105,34.7839032856445,0.517285052843571,186
1054.75183105469,43,14,1510,16,58,22,2,93,34.8589032855245,0.517285052843571,300
1222.251953125,43,15,1483,13,56,22,2,105,34.7776532856545,0.515201719513571,198
1243.68225097656,45,14,1515,16,57,22,4,102,34.7943199522945,0.515201719513571,186
1144.01818847656,44,14,1516,15,58,22,5,110,34.8339032855645,0.515201719513571,214
1161.84423828125,43,14,1433,15,57,21,2,109,34.7401532857145,0.513118386183571,213
1182.07348632812,43,14,1450,14,56,22,3,106,34.7443199523745,0.513118386183571,207
1222.251953125,43,15,1483,13,56,22,2,105,34.7776532856545,0.513118386183571,191
1189.79296875,42,15,1470,11,58,22,3,106,34.7693199523345,0.511035052853571,190
1189.79296875,42,15,1470,11,58,22,3,106,34.7714032856645,0.511035052853571,192
1222.251953125,43,15,1483,13,56,22,2,105,34.7818199523145,0.511035052853571,183
1102.40759277344,43,14,1496,18,57,22,1,101,34.8401532855545,0.511035052853571,229
1206.22644042969,44,15,1889,16,56,21,14,74,34.8964032854644,0.511035052853571,307
1232.62377929688,43,14,1477,13,57,22,5,107,34.7651532856745,0.508951719523571,177
1202.07983398438,44,14,1489,15,58,22,2,104,34.8089032856045,0.508951719523571,209
1214.09936523438,43,14,1469,13,56,21,5,105,34.7505699523645,0.506868386193571,174
1270.91748046875,43,14,1506,12,57,21,4,103,34.7818199523145,0.506868386193571,165
1179.36877441406,45,14,1510,13,57,23,3,106,34.8255699522445,0.506868386193571,200
1061.97668457031,42,14,1516,17,57,22,1,95,34.8589032855245,0.506868386193571,299
1177.48876953125,44,15,1436,15,57,21,4,107,34.7339032857245,0.504785052863571,193
1214.09936523438,43,14,1469,13,56,21,5,105,34.7464032857045,0.504785052863571,164
1285.08178710938,44,14,1504,13,57,21,4,104,34.7964032856245,0.504785052863571,174
1192.51672363281,45,14,1525,14,57,22,4,105,34.8318199522345,0.504785052863571,181
1098.57580566406,41,14,1506,15,58,22,2,97,34.8464032855445,0.504785052863571,248
1072.4150390625,45,14,1547,16,56,22,6,89,34.8714032855044,0.504785052863571,292
1202.07983398438,44,14,1489,15,58,22,2,104,34.8068199522745,0.502701719533571,214
1202.07983398438,44,14,1489,15,58,22,2,104,34.8089032856045,0.502701719533571,210
1061.97668457031,42,14,1516,17,57,22,1,95,34.8526532855345,0.502701719533571,245
1198.87707519531,42,15,1409,17,58,22,4,112,34.7005699524445,0.500618386203571,215
1204.36083984375,42,15,1431,15,57,22,4,109,34.7047366191045,0.500618386203571,212
1194.0927734375,44,15,1444,15,56,22,3,110,34.7214032857445,0.500618386203571,201
1245.62390136719,44,14,1493,13,57,21,4,109,34.7672366190045,0.500618386203571,165
1310.37902832031,43,14,1523,12,57,22,4,104,34.7776532856545,0.500618386203571,171
1065.85534667969,45,14,1551,16,54,22,2,91,34.8714032855044,0.500618386203571,295
1065.85534667969,45,14,1551,16,54,22,2,91,34.8755699521644,0.500618386203571,273
1198.87707519531,42,15,1409,17,58,22,4,112,34.6984866191145,0.498535052873571,212
1214.55920410156,42,14,1478,13,57,21,1,114,34.7380699523845,0.498535052873571,157
1214.55920410156,42,14,1478,13,57,21,1,114,34.7401532857145,0.498535052873571,160
1238.43200683594,43,14,1509,13,57,21,4,107,34.7547366190245,0.498535052873571,163
1260.55969238281,43,14,1497,13,56,22,5,106,34.7693199523345,0.498535052873571,171
1095.52136230469,43,14,1513,14,56,22,0,98,34.8547366188645,0.498535052873571,258
1097.66076660156,44,15,1593,16,57,21,7,85,34.8880699521444,0.498535052873571,303
1143.98425292969,44,15,1717,20,56,22,21,76,34.9026532854544,0.498535052873571,340
1204.45678710938,45,14,1463,12,55,21,2,110,34.7339032857245,0.496451719543571,160
1310.37902832031,43,14,1523,12,57,22,4,104,34.7818199523145,0.496451719543571,151
1197.32263183594,46,14,1524,13,56,22,4,103,34.8193199522545,0.496451719543571,206
1065.85534667969,45,14,1551,16,54,22,2,91,34.8693199521745,0.496451719543571,304
1198.87707519531,42,15,1409,17,58,22,4,112,34.6984866191145,0.494368386213571,185
1204.36083984375,42,15,1431,15,57,22,4,109,34.7068199524345,0.494368386213571,169
1200.19091796875,41,15,1433,15,57,22,4,110,34.7109866190945,0.494368386213571,177
1194.0927734375,44,15,1444,15,56,22,3,110,34.7255699524045,0.494368386213571,196
1065.85534667969,45,14,1551,16,54,22,2,91,34.8693199521745,0.494368386213571,312
1113.77697753906,44,15,1629,14,57,22,5,81,34.8943199521344,0.494368386213571,287
1113.77697753906,44,15,1629,14,57,22,5,81,34.8984866187944,0.494368386213571,280
1216.96398925781,43,14,1448,13,56,22,3,113,34.7151532857545,0.492285052883571,182
1207.96704101562,43,14,1450,12,56,22,2,115,34.7193199524145,0.492285052883571,182
1241.69641113281,44,14,1519,12,56,21,4,107,34.7630699523445,0.492285052883571,157
1326.01159667969,44,14,1525,12,57,21,2,105,34.7839032856445,0.492285052883571,157
1376.91723632812,44,14,1546,14,56,21,3,107,34.7859866189745,0.492285052883571,156
1205.65270996094,46,14,1518,14,56,22,5,104,34.8130699522645,0.492285052883571,200
1222.61779785156,42,14,1550,13,57,22,4,106,34.8359866188945,0.492285052883571,164
1222.61779785156,42,14,1550,13,57,22,4,106,34.8380699522245,0.492285052883571,169
1090.96203613281,46,15,1539,16,55,22,2,94,34.8714032855044,0.492285052883571,267
1207.96704101562,43,14,1450,12,56,22,2,115,34.7255699524045,0.490201719553571,188
1210.67639160156,44,14,1455,14,56,21,5,110,34.7297366190645,0.490201719553571,197
1267.16967773438,45,14,1517,12,56,21,2,102,34.8047366189445,0.490201719553571,183
1100.99694824219,44,15,1606,16,58,22,2,91,34.8922366188044,0.490201719553571,271
1216.81396484375,41,14,1471,12,57,21,1,107,34.7443199523745,0.488118386223571,191
1376.91723632812,44,14,1546,14,56,21,3,107,34.7922366189645,0.488118386223571,157
1352.70788574219,45,14,1534,14,56,21,5,103,34.7964032856245,0.488118386223571,157
1205.65270996094,46,14,1518,14,56,22,5,104,34.8109866189345,0.488118386223571,201
1216.96398925781,43,14,1448,13,56,22,3,113,34.7151532857545,0.486035052893571,191
1207.96704101562,43,14,1450,12,56,22,2,115,34.7234866190745,0.486035052893571,190
1216.81396484375,41,14,1471,12,57,21,1,107,34.7443199523745,0.486035052893571,180
1205.65270996094,46,14,1518,14,56,22,5,104,34.8109866189345,0.486035052893571,204
1137.95288085938,44,15,1535,13,55,23,4,104,34.8547366188645,0.486035052893571,215
1094.34802246094,45,15,1570,17,55,22,6,90,34.8839032854844,0.486035052893571,238
1208.38073730469,44,14,1464,13,56,21,5,107,34.7318199523945,0.483951719563571,180
1244.73840332031,44,14,1497,13,55,21,4,104,34.7630699523445,0.483951719563571,167
1208.60705566406,44,14,1537,14,56,24,1,106,34.8297366189045,0.483951719563571,170
1117.12048339844,45,15,1621,16,58,22,2,89,34.9005699521244,0.483951719563571,279
1187.80822753906,43,14,1281,17,56,20,1,109,34.4776532861346,0.481868386233571,234
1182.95483398438,43,14,1396,14,57,22,2,112,34.6818199524745,0.481868386233571,206
1222.84191894531,43,14,1442,12,56,21,2,110,34.7109866190945,0.481868386233571,170
1272.74926757812,44,14,1529,13,54,22,3,103,34.7734866189945,0.481868386233571,169
1404.10974121094,46,14,1536,16,55,21,4,101,34.7984866189545,0.481868386233571,179
1195.27893066406,45,14,1575,14,55,23,2,105,34.8464032855445,0.481868386233571,180
1141.67419433594,44,15,1543,16,56,23,3,101,34.8630699521845,0.481868386233571,306
1133.87634277344,47,14,1576,17,55,23,4,100,34.8693199521745,0.481868386233571,222
1117.12048339844,45,15,1621,16,58,22,2,89,34.8943199521344,0.481868386233571,235
1131.75183105469,45,15,1666,21,55,22,13,80,34.9172366187644,0.481868386233571,360
1187.80822753906,43,14,1281,17,56,20,1,109,34.4797366194646,0.479785052903571,240
1177.75927734375,42,14,1403,14,57,22,3,111,34.6880699524645,0.479785052903571,181
1244.73840332031,44,14,1497,13,55,21,4,104,34.7672366190045,0.479785052903571,170
1210.8662109375,45,14,1528,13,56,23,3,104,34.8234866189145,0.479785052903571,191
1209.5693359375,44,14,1550,17,56,23,4,106,34.8422366188845,0.479785052903571,190
1195.27893066406,45,14,1575,14,55,23,2,105,34.8505699522045,0.479785052903571,182
1165.36999511719,45,14,1541,19,57,23,2,102,34.8547366188645,0.479785052903571,214
1187.80822753906,43,14,1281,17,56,20,1,109,34.4797366194646,0.477701719573571,235
1208.38073730469,44,14,1464,13,56,21,5,107,34.7297366190645,0.477701719573571,204
1211.44689941406,43,14,1480,10,57,21,1,111,34.7359866190545,0.477701719573571,183
1211.44689941406,43,14,1480,10,57,21,1,111,34.7401532857145,0.477701719573571,184
1234.65051269531,43,14,1487,11,56,21,2,105,34.7589032856845,0.477701719573571,174
1208.60705566406,44,14,1537,14,56,24,1,106,34.8297366189045,0.477701719573571,186
1165.36999511719,45,14,1541,19,57,23,2,102,34.8568199521945,0.477701719573571,273
1133.87634277344,47,14,1576,17,55,23,4,100,34.8755699521644,0.477701719573571,216
1234.4990234375,43,14,1237,13,57,20,1,109,34.4068199529147,0.475618386243571,232
1189.54345703125,46,14,1284,16,56,20,3,109,34.4734866194746,0.475618386243571,229
1222.45568847656,42,14,1464,10,57,21,4,111,34.7193199524145,0.475618386243571,177
1294.30700683594,44,14,1521,13,55,21,3,101,34.7755699523245,0.475618386243571,166
1229.11547851562,46,14,1533,15,55,22,3,101,34.8193199522545,0.475618386243571,196
1200.92529296875,47,14,1558,15,55,23,2,107,34.8297366189045,0.475618386243571,180
1174.06860351562,48,14,1611,17,57,22,3,104,34.8797366188244,0.475618386243571,207
1222.18615722656,43,13,1240,12,56,19,1,110,34.4172366195647,0.473535052913571,226
1199.10046386719,45,14,1302,17,54,20,3,109,34.4818199527946,0.473535052913571,226
1199.10046386719,45,14,1302,17,54,20,3,109,34.4839032861246,0.473535052913571,226
1217.20397949219,42,14,1469,11,56,21,4,108,34.7276532857345,0.473535052913571,187
1217.20397949219,42,14,1469,11,56,21,4,108,34.7297366190645,0.473535052913571,184
1225.98767089844,43,14,1469,11,56,21,6,104,34.7422366190445,0.473535052913571,187
1276.45373535156,44,14,1522,13,55,21,4,103,34.7651532856745,0.473535052913571,169
1294.30700683594,44,14,1521,13,55,21,3,101,34.7693199523345,0.473535052913571,184
1294.30700683594,44,14,1521,13,55,21,3,101,34.7714032856645,0.473535052913571,185
1484.47119140625,47,14,1571,15,54,21,5,98,34.7943199522945,0.473535052913571,163
1413.25891113281,45,14,1562,14,56,21,3,99,34.8089032856045,0.473535052913571,154
1194.5830078125,45,14,1280,16,55,20,3,111,34.4651532861546,0.471451719583571,239
1189.54345703125,46,14,1284,16,56,20,3,109,34.4734866194746,0.471451719583571,265
1199.10046386719,45,14,1302,17,54,20,3,109,34.4776532861346,0.471451719583571,245
1199.10046386719,45,14,1302,17,54,20,3,109,34.4797366194646,0.471451719583571,248
1217.20397949219,42,14,1469,11,56,21,4,108,34.7318199523945,0.471451719583571,181
1273.36779785156,44,14,1514,12,55,21,3,104,34.7526532856945,0.471451719583571,171
1484.47119140625,47,14,1571,15,54,21,5,98,34.7964032856245,0.471451719583571,165
1484.47119140625,47,14,1571,15,54,21,5,98,34.7984866189545,0.471451719583571,164
1194.54321289062,47,14,1562,15,56,23,4,102,34.8359866188945,0.471451719583571,189
